customer_id,tx_date,amount,category,channel
3008,2025-03-09,47.51,Home,Web
3008,2024-07-12,29.43,Beauty,App
3008,2024-02-05,14.75,Home,Retail
3009,2025-05-09,15.46,Home,App
3009,2025-06-17,22.37,Beauty,Retail
3009,2025-03-27,7.21,Electronics,App
3009,2024-08-16,30.82,Beauty,App
3009,2024-08-06,17.55,Beauty,App
3009,2025-04-26,24.63,Home,App
3009,2025-03-21,27.85,Home,App
3009,2024-09-26,12.22,Fashion,App
3009,2025-05-02,6.65,Home,App
3010,2025-04-08,34.93,Grocery,Web
3010,2025-04-13,29.88,Home,App
3010,2025-05-25,18.55,Fashion,App
3010,2025-04-03,10.65,Grocery,Web
3010,2025-06-11,20.78,Electronics,App
3010,2025-03-22,35.99,Grocery,App
3010,2025-02-01,20.5,Beauty,App
3010,2025-03-30,20.84,Home,App
3010,2025-03-13,30.26,Grocery,App
3010,2025-04-03,13.54,Beauty,App
3011,2024-05-21,39.26,Fashion,App
3011,2023-12-19,6.86,Electronics,App
3011,2024-08-26,8.0,Grocery,App
3011,2024-01-25,34.4,Home,Web
3011,2024-03-05,47.83,Electronics,Web
3011,2025-06-27,12.44,Electronics,App
3011,2024-07-03,51.44,Fashion,App
3011,2024-03-26,62.22,Electronics,Web
3012,2024-08-09,20.26,Home,App
3012,2025-06-23,13.45,Home,App
3012,2024-07-01,11.91,Electronics,Web
3012,2025-02-16,7.87,Beauty,App
3012,2024-04-19,10.01,Beauty,App
3012,2024-07-19,13.17,Electronics,Web
3012,2025-04-04,35.29,Fashion,Web
3012,2025-05-07,28.65,Home,App
3012,2025-02-24,13.55,Beauty,Retail
3012,2024-07-20,34.81,Grocery,Web
3012,2025-03-11,17.15,Fashion,Web
3013,2023-09-30,64.87,Electronics,App
3013,2023-08-06,12.29,Electronics,App
3013,2025-06-08,29.26,Beauty,Web
3013,2024-12-07,27.43,Electronics,Web
3013,2025-05-06,9.05,Beauty,App
3013,2023-02-16,29.44,Grocery,Web
3013,2024-09-07,29.75,Grocery,Web
3013,2025-05-08,14.28,Grocery,App
3013,2023-12-24,51.84,Home,App
3014,2025-02-19,22.07,Grocery,App
3014,2025-03-31,18.37,Electronics,App
3014,2025-02-26,39.94,Beauty,App
3014,2024-12-13,34.14,Beauty,App
3014,2025-06-26,84.36,Fashion,Retail
3015,2024-06-16,40.9,Beauty,App
3015,2024-05-03,23.31,Fashion,App
3015,2024-03-30,30.14,Grocery,App
3015,2025-05-14,69.18,Beauty,App
3015,2025-04-17,46.16,Fashion,Retail
3015,2024-12-17,31.66,Fashion,App
3016,2024-03-01,40.13,Fashion,App
3016,2025-06-06,24.43,Electronics,Web
3016,2024-11-11,10.21,Beauty,Web
3016,2024-04-28,21.89,Electronics,App
3016,2025-04-26,16.2,Grocery,App
3016,2024-12-17,23.32,Fashion,App
3016,2024-05-23,84.77,Fashion,App
3016,2024-11-14,7.3,Electronics,App
3016,2024-04-03,7.99,Home,App
3016,2024-05-05,16.14,Home,App
3016,2024-09-05,41.16,Home,App
3016,2025-03-18,21.15,Beauty,App
3016,2024-07-04,5.48,Fashion,App
3017,2025-06-03,18.24,Beauty,App
3017,2024-07-14,44.68,Beauty,Web
3017,2025-02-18,53.62,Grocery,App
3017,2025-06-10,37.72,Electronics,App
3017,2024-09-19,17.29,Home,App
3018,2025-02-21,19.95,Home,Retail
3018,2024-11-29,26.13,Fashion,App
3018,2023-10-21,10.7,Grocery,App
3018,2025-04-17,35.16,Electronics,Web
3018,2024-06-23,6.63,Fashion,Web
3018,2024-08-06,11.32,Fashion,App
3018,2025-03-18,25.13,Grocery,App
3018,2024-07-10,33.35,Fashion,Web
3018,2024-12-05,9.94,Fashion,App
3019,2024-12-25,9.27,Grocery,Web
3019,2024-08-09,15.05,Grocery,App
3019,2024-07-09,38.76,Grocery,App
3019,2024-10-07,8.99,Fashion,Web
3019,2024-08-02,22.43,Grocery,Retail
3020,2024-12-17,17.37,Grocery,App
3020,2025-05-07,18.26,Beauty,Retail
3020,2025-03-31,32.41,Electronics,Web
3020,2025-03-04,23.91,Beauty,App
3020,2025-03-23,19.28,Electronics,Web
3021,2023-11-23,25.21,Fashion,App
3021,2024-03-25,18.03,Electronics,Retail
3021,2024-08-30,27.94,Grocery,Web
3021,2024-05-02,34.96,Electronics,Web
3021,2024-08-06,37.76,Beauty,Web
3022,2023-11-22,33.83,Home,App
3022,2024-07-24,53.83,Fashion,Web
3022,2024-12-05,37.5,Electronics,App
3022,2025-05-23,17.84,Fashion,App
3022,2024-07-17,91.89,Grocery,App
3022,2025-04-09,30.9,Home,App
3022,2024-02-04,10.24,Beauty,App
3022,2023-10-01,25.72,Fashion,Retail
3023,2024-09-19,31.25,Home,App
3023,2025-02-22,11.33,Home,Web
3023,2025-06-15,33.3,Electronics,App
3023,2025-03-06,32.41,Beauty,Retail
3023,2025-05-29,22.19,Grocery,Web
3023,2024-06-24,28.56,Beauty,Web
3024,2024-01-08,39.49,Beauty,App
3024,2024-12-16,11.82,Fashion,Web
3024,2024-08-11,14.07,Home,App
3024,2025-06-07,26.17,Grocery,App
3024,2024-11-25,18.2,Fashion,Web
3024,2024-03-30,21.1,Beauty,Retail
3024,2024-09-27,28.73,Electronics,App
3025,2025-04-27,68.93,Electronics,App
3025,2024-05-31,65.57,Grocery,Web
3025,2025-04-28,113.56,Grocery,Web
3025,2024-08-20,43.84,Electronics,Web
3025,2024-07-27,39.57,Fashion,Web
3025,2024-12-06,29.8,Fashion,Web
3025,2025-05-21,56.95,Grocery,Web
3025,2025-03-08,42.88,Electronics,App
3025,2024-05-01,86.83,Grocery,App
3025,2024-07-07,27.92,Fashion,Web
3026,2024-08-02,8.47,Electronics,Retail
3026,2024-12-12,55.47,Beauty,Web
3026,2024-09-09,19.68,Grocery,App
3026,2024-12-17,4.68,Fashion,App
3026,2025-02-10,7.48,Home,Web
3026,2025-01-09,25.56,Electronics,App
3026,2025-05-27,35.41,Beauty,App
3026,2025-04-18,31.6,Electronics,Web
3026,2025-01-09,31.72,Home,App
3026,2024-11-21,25.9,Home,Web
3026,2025-01-03,32.8,Grocery,Retail
3026,2025-03-01,20.17,Beauty,Web
3026,2025-03-14,18.67,Grocery,App
3027,2023-12-19,31.11,Grocery,Retail
3027,2024-06-01,14.15,Electronics,App
3027,2025-06-22,19.82,Grocery,App
3027,2024-07-19,31.49,Fashion,App
3027,2025-06-14,70.92,Electronics,App
3028,2025-05-31,26.32,Fashion,App
3028,2025-06-23,34.5,Home,Web
3028,2025-02-06,24.64,Beauty,Web
3028,2025-04-13,26.57,Beauty,Retail
3028,2025-05-01,40.58,Home,App
3029,2023-12-04,29.07,Beauty,Web
3029,2025-01-07,45.59,Home,App
3029,2025-04-20,12.45,Beauty,App
3029,2025-03-30,12.77,Home,Web
3029,2025-06-18,17.06,Home,Web
3029,2025-04-26,9.99,Fashion,App
3029,2023-12-20,29.38,Grocery,App
3029,2023-11-04,11.77,Grocery,App
3029,2024-03-13,48.29,Fashion,Web
3029,2025-06-21,13.01,Beauty,Web
3030,2025-05-03,9.55,Fashion,App
3030,2025-05-14,7.9,Home,Web
3030,2025-04-07,9.75,Beauty,Web
3030,2025-06-26,30.76,Electronics,Web
3030,2025-05-24,16.87,Grocery,App
3030,2025-04-07,12.83,Beauty,App
3031,2025-04-04,65.02,Electronics,Web
3031,2025-06-30,37.02,Beauty,App
3031,2024-12-09,19.94,Grocery,App
3031,2025-06-21,57.91,Electronics,App
3031,2025-04-03,21.03,Beauty,App
3031,2025-02-12,21.88,Grocery,Retail
3031,2024-12-25,14.57,Home,App
3031,2025-04-14,26.69,Grocery,App
3031,2025-06-14,46.77,Grocery,App
3032,2024-08-06,25.41,Grocery,App
3032,2024-12-04,24.48,Beauty,Retail
3032,2024-07-29,11.75,Fashion,App
3032,2025-01-19,8.2,Electronics,Web
3032,2024-08-02,30.98,Home,App
3032,2024-07-18,26.4,Fashion,Web
3032,2025-02-20,18.51,Grocery,App
3033,2024-08-28,47.53,Electronics,App
3033,2024-08-17,18.56,Beauty,Retail
3033,2024-11-10,27.38,Fashion,Retail
3033,2025-05-27,21.92,Beauty,App
3033,2025-04-21,12.47,Grocery,Retail
3033,2024-09-18,26.33,Home,App
3033,2024-07-16,18.41,Fashion,App
3033,2024-10-20,16.59,Electronics,App
3034,2024-03-18,24.58,Beauty,Retail
3034,2024-01-28,54.19,Grocery,App
3034,2024-12-27,36.93,Fashion,Web
3034,2023-08-13,28.17,Beauty,App
3034,2024-03-07,37.31,Grocery,Web
3034,2023-06-20,72.33,Electronics,App
3035,2024-12-03,14.29,Fashion,App
3035,2024-02-17,25.58,Fashion,App
3035,2023-04-07,27.18,Electronics,App
3035,2024-10-06,115.68,Fashion,Retail
3035,2024-07-04,25.63,Electronics,App
3035,2024-09-06,21.96,Fashion,Web
3035,2025-05-29,139.32,Grocery,App
3036,2025-06-12,9.51,Grocery,App
3036,2025-06-04,9.89,Electronics,Web
3036,2025-05-25,18.6,Electronics,App
3036,2025-05-23,31.59,Fashion,App
3036,2025-06-09,15.48,Fashion,Web
3036,2025-05-27,43.99,Grocery,App
3036,2025-05-28,7.81,Grocery,Web
3037,2025-02-26,26.27,Beauty,Web
3037,2025-06-26,30.0,Home,Web
3037,2025-03-11,26.88,Electronics,App
3037,2025-03-01,129.25,Home,Web
3037,2025-06-22,18.6,Grocery,App
3037,2025-04-20,20.08,Grocery,Web
3037,2025-06-19,43.54,Electronics,App
3037,2025-01-07,30.98,Fashion,App
3037,2025-02-09,11.57,Home,Web
3037,2025-05-17,19.62,Beauty,App
3038,2024-07-24,14.81,Fashion,App
3038,2024-07-04,38.59,Beauty,App
3038,2023-10-29,32.52,Grocery,App
3038,2024-12-02,14.57,Fashion,App
3038,2023-07-11,63.84,Fashion,App
3038,2023-11-25,19.84,Home,Retail
3039,2025-03-26,40.06,Home,App
3039,2024-01-28,34.2,Fashion,Web
3039,2024-06-29,22.95,Grocery,App
3039,2024-02-27,16.9,Electronics,App
3039,2024-12-10,68.7,Electronics,Web
3039,2025-06-01,34.57,Beauty,App
3039,2024-11-30,22.09,Electronics,Retail
3039,2025-04-27,35.3,Beauty,Web
3039,2024-03-10,20.1,Electronics,Retail
3039,2024-11-07,50.1,Beauty,Web
3039,2024-01-19,14.31,Beauty,App
3039,2023-11-22,16.69,Fashion,App
3039,2024-11-14,21.74,Fashion,App
3039,2024-08-30,58.45,Home,App
3040,2023-09-08,89.79,Fashion,App
3040,2023-07-02,17.75,Electronics,Web
3040,2023-09-29,24.04,Fashion,App
3040,2024-01-03,26.39,Grocery,App
3040,2023-08-08,12.86,Fashion,Web
3040,2024-05-07,50.01,Beauty,Retail
3041,2024-04-08,31.15,Grocery,Web
3041,2025-06-29,19.99,Beauty,App
3041,2024-08-28,26.44,Grocery,App
3041,2024-07-06,26.15,Fashion,Web
3041,2024-08-04,18.81,Electronics,App
3041,2024-06-13,14.75,Electronics,Web
3042,2023-10-17,19.75,Home,Web
3042,2024-12-14,26.59,Beauty,App
3042,2025-04-13,19.83,Fashion,Web
3042,2024-01-07,23.94,Fashion,App
3042,2024-02-17,21.65,Beauty,App
3042,2025-04-29,23.91,Fashion,Web
3042,2023-12-30,42.52,Beauty,App
3042,2025-02-14,18.17,Electronics,App
3043,2025-03-11,28.26,Beauty,Web
3043,2024-12-19,25.33,Home,Web
3043,2024-06-11,17.83,Electronics,App
3043,2024-12-25,7.81,Electronics,Web
3043,2023-11-05,7.53,Home,App
3043,2024-07-21,68.9,Grocery,Web
3044,2025-05-14,6.43,Electronics,App
3044,2024-06-05,9.75,Grocery,App
3044,2024-11-23,17.57,Fashion,Web
3044,2025-06-19,31.35,Grocery,App
3044,2025-01-29,15.35,Home,Web
3044,2025-05-10,20.82,Grocery,App
3045,2024-07-11,26.82,Fashion,Web
3045,2024-01-23,19.33,Grocery,App
3045,2025-01-26,16.5,Home,App
3045,2024-10-03,49.9,Fashion,App
3045,2025-01-03,48.93,Electronics,Retail
3045,2023-07-03,12.82,Home,App
3045,2024-05-05,10.24,Electronics,App
3046,2025-05-22,13.28,Home,App
3046,2025-04-26,16.22,Fashion,App
3046,2025-04-04,77.33,Electronics,App
3046,2025-05-02,13.02,Electronics,App
3046,2025-05-09,42.46,Home,Web
3046,2025-05-17,38.28,Grocery,App
3046,2025-04-08,22.37,Electronics,Retail
3047,2025-06-28,18.21,Grocery,Web
3047,2024-11-18,20.15,Electronics,App
3047,2025-03-12,11.23,Home,App
3047,2025-01-14,24.69,Home,App
3047,2025-06-25,23.08,Beauty,App
3047,2024-12-08,13.48,Grocery,Web
3048,2024-12-21,16.19,Beauty,Web
3048,2024-12-20,17.67,Beauty,Retail
3048,2024-12-05,37.9,Fashion,Retail
3048,2025-01-25,16.13,Beauty,App
3048,2025-06-25,18.39,Fashion,App
3048,2025-04-01,19.27,Home,App
3048,2024-11-28,9.7,Beauty,App
3048,2025-04-19,11.75,Beauty,App
3048,2025-03-18,16.36,Electronics,App
3049,2024-03-28,14.62,Grocery,App
3049,2023-12-05,23.21,Grocery,App
3049,2024-04-21,7.09,Electronics,Web
3049,2024-02-02,18.95,Beauty,Web
3049,2024-06-14,14.81,Electronics,App
3049,2024-07-11,15.24,Electronics,Web
3049,2023-09-08,12.39,Home,App
3050,2025-04-08,16.72,Home,App
3050,2024-11-06,15.26,Beauty,Web
3050,2024-12-10,26.32,Home,Web
3050,2024-11-10,11.7,Fashion,App
3050,2025-01-05,11.01,Electronics,Web
3050,2025-05-15,28.65,Grocery,App
3050,2025-01-12,10.81,Beauty,Web
3050,2024-10-17,15.33,Electronics,App
3050,2025-04-05,23.4,Grocery,App
3050,2025-05-02,15.77,Home,App
3050,2025-05-02,10.88,Grocery,Web
3050,2025-01-11,20.1,Beauty,Web
3050,2025-05-26,38.49,Beauty,Web
3051,2025-02-11,16.91,Fashion,Web
3051,2025-06-29,58.19,Home,Web
3051,2025-06-29,10.99,Beauty,Web
3051,2025-06-13,11.87,Grocery,Web
3051,2025-02-06,48.47,Grocery,App
3051,2025-05-05,19.83,Electronics,Web
3051,2025-06-10,8.17,Grocery,Web
3051,2025-06-17,15.05,Electronics,Web
3051,2025-04-08,52.26,Home,Web
3051,2025-06-28,15.07,Fashion,Retail
3051,2025-03-27,47.15,Grocery,App
3051,2025-03-09,8.01,Electronics,Web
3052,2024-02-17,36.12,Grocery,Web
3052,2025-04-25,20.16,Home,App
3052,2023-10-05,49.65,Beauty,App
3052,2023-06-10,14.44,Beauty,Web
3052,2024-01-03,66.38,Beauty,App
3052,2023-07-06,6.66,Grocery,Web
3052,2024-05-28,16.49,Grocery,App
3052,2023-11-15,42.76,Electronics,App
3052,2024-05-24,41.55,Grocery,Web
3053,2025-04-11,40.2,Fashion,Web
3053,2025-03-01,35.18,Beauty,Web
3053,2025-02-12,20.03,Grocery,App
3053,2024-11-24,18.97,Grocery,Web
3053,2025-04-03,27.13,Electronics,App
3053,2025-01-11,31.27,Fashion,Retail
3053,2025-06-21,25.26,Beauty,Web
3053,2025-06-05,23.74,Beauty,App
3053,2025-01-09,40.18,Beauty,App
3053,2024-12-01,16.52,Electronics,Web
3053,2025-02-22,14.29,Home,App
3053,2025-06-12,14.73,Fashion,App
3054,2025-02-06,9.44,Home,Retail
3054,2023-11-25,32.28,Electronics,Web
3054,2024-04-14,22.43,Home,App
3054,2025-01-13,21.57,Home,Web
3054,2024-06-21,59.43,Grocery,Web
3054,2024-09-23,25.0,Grocery,Web
3054,2024-07-11,41.16,Beauty,App
3055,2025-04-26,34.44,Electronics,App
3055,2025-04-05,19.42,Beauty,App
3055,2025-03-29,21.31,Beauty,Web
3055,2025-01-18,17.74,Beauty,App
3055,2025-03-11,46.05,Grocery,App
3055,2025-02-11,37.7,Home,App
3056,2025-01-04,4.6,Electronics,App
3056,2025-03-15,27.49,Electronics,App
3056,2024-03-11,11.91,Fashion,App
3056,2025-05-02,12.42,Home,App
3056,2024-11-16,14.5,Fashion,App
3057,2025-05-20,7.85,Electronics,Web
3057,2025-02-26,37.76,Electronics,App
3057,2025-04-08,9.43,Beauty,Web
3057,2025-05-29,29.35,Grocery,App
3057,2025-05-23,23.39,Home,Web
3057,2025-03-15,47.14,Beauty,App
3057,2025-02-05,18.97,Home,Web
3058,2024-05-23,25.47,Beauty,Retail
3058,2024-11-30,47.91,Fashion,Web
3058,2025-02-04,10.36,Electronics,Retail
3058,2024-10-14,19.4,Electronics,Web
3058,2023-11-25,12.86,Home,Web
3058,2024-06-18,44.12,Electronics,App
3058,2023-08-19,27.75,Beauty,App
3058,2025-06-27,15.1,Beauty,App
3058,2025-03-23,35.13,Electronics,Web
3058,2023-10-04,48.21,Fashion,Web
3058,2024-11-26,16.14,Fashion,App
3058,2024-10-18,30.2,Fashion,Web
3059,2024-02-24,11.62,Grocery,Web
3059,2023-12-23,30.77,Beauty,App
3059,2024-11-03,10.69,Electronics,App
3060,2025-03-23,15.97,Fashion,App
3060,2025-06-10,13.41,Fashion,App
3060,2024-04-21,19.92,Home,App
3060,2025-06-25,38.73,Home,Web
3060,2024-05-14,12.05,Fashion,Web
3060,2023-12-23,12.71,Fashion,App
3060,2024-12-25,68.3,Electronics,Web
3060,2024-05-17,8.21,Grocery,App
3061,2024-03-25,15.91,Home,Web
3061,2024-12-20,13.19,Beauty,Web
3061,2024-05-22,43.08,Fashion,Web
3061,2025-06-09,11.11,Beauty,Web
3061,2024-02-05,36.13,Fashion,App
3061,2023-12-20,29.37,Electronics,App
3061,2024-01-19,37.21,Electronics,App
3062,2024-07-12,9.13,Home,App
3062,2025-03-10,21.65,Grocery,App
3062,2023-11-30,24.79,Fashion,Web
3062,2024-08-15,21.11,Fashion,App
3062,2024-11-01,12.35,Electronics,Retail
3062,2024-04-24,32.03,Grocery,App
3063,2024-09-04,25.07,Electronics,App
3063,2024-05-03,21.86,Home,App
3063,2024-09-24,11.44,Grocery,App
3063,2025-02-02,17.99,Electronics,App
3063,2024-02-19,12.59,Grocery,App
3063,2024-11-01,16.67,Beauty,App
3063,2025-05-15,15.59,Fashion,App
3063,2024-09-13,10.22,Grocery,Web
3063,2024-04-03,9.53,Grocery,App
3063,2025-06-12,31.41,Electronics,App
3063,2024-03-27,17.37,Beauty,Web
3063,2024-01-17,49.81,Grocery,Retail
3064,2024-08-09,39.54,Home,App
3064,2024-09-06,18.55,Beauty,Web
3064,2023-12-13,41.64,Electronics,App
3064,2023-08-06,76.25,Fashion,App
3064,2023-11-12,22.02,Beauty,App
3065,2024-11-02,59.42,Grocery,Web
3065,2025-02-03,35.13,Fashion,Web
3065,2025-05-09,9.63,Electronics,App
3065,2025-01-21,16.25,Beauty,App
3065,2025-03-14,43.06,Grocery,App
3066,2025-05-16,16.9,Fashion,Web
3066,2025-02-18,35.28,Electronics,App
3066,2024-09-21,19.97,Electronics,Retail
3066,2025-01-13,18.27,Home,Web
3066,2025-06-25,28.83,Home,Web
3066,2024-11-29,21.74,Beauty,App
3067,2025-03-16,39.32,Electronics,Retail
3067,2025-05-14,11.37,Fashion,Web
3067,2025-06-18,9.26,Fashion,Retail
3068,2025-06-18,42.26,Home,Retail
3068,2025-03-13,23.52,Beauty,App
3068,2024-11-30,61.3,Home,Web
3068,2024-12-28,14.86,Beauty,App
3068,2025-06-17,26.3,Fashion,Web
3068,2024-11-11,26.43,Home,Web
3068,2025-02-28,25.66,Beauty,App
3068,2025-02-27,8.94,Fashion,App
3068,2025-04-06,13.48,Electronics,App
3069,2024-04-27,27.4,Fashion,App
3069,2024-11-26,10.5,Grocery,App
3069,2024-08-22,8.17,Fashion,App
3069,2023-10-15,18.23,Grocery,Retail
3069,2024-06-18,22.0,Beauty,App
3069,2024-07-15,12.08,Fashion,Web
3069,2024-08-30,11.88,Grocery,Web
3069,2025-03-12,36.02,Beauty,App
3069,2023-06-19,29.74,Electronics,Web
3069,2025-03-23,9.31,Home,App
3069,2024-07-31,32.7,Home,App
3070,2025-01-24,13.91,Electronics,App
3070,2025-03-10,92.91,Beauty,Web
3070,2024-01-27,13.57,Grocery,Retail
3070,2024-08-19,14.26,Home,App
3070,2024-06-02,40.26,Fashion,App
3070,2024-09-22,10.41,Fashion,App
3070,2023-08-01,30.55,Home,App
3070,2024-11-29,13.45,Electronics,App
3071,2024-08-07,19.74,Electronics,Web
3071,2024-01-30,7.71,Beauty,App
3071,2024-12-09,29.44,Electronics,App
3071,2025-04-04,25.95,Fashion,App
3071,2024-07-10,16.02,Fashion,App
3071,2025-06-03,25.01,Beauty,Web
3072,2025-02-08,73.56,Electronics,Web
3072,2024-12-06,11.54,Home,Web
3072,2025-02-20,65.56,Home,App
3072,2025-04-11,12.96,Electronics,App
3072,2024-12-04,13.37,Electronics,Retail
3072,2024-05-08,8.58,Fashion,Web
3072,2024-08-16,25.71,Beauty,Web
3072,2024-08-28,19.18,Electronics,App
3072,2024-09-10,19.72,Electronics,Web
3072,2025-02-10,75.98,Electronics,Web
3072,2025-04-14,26.39,Beauty,App
3073,2024-10-25,29.2,Grocery,App
3073,2023-12-01,22.09,Beauty,Web
3073,2023-09-16,16.59,Grocery,Web
3073,2025-06-04,23.61,Electronics,Web
3073,2025-03-27,20.59,Beauty,Web
3073,2024-04-22,13.84,Grocery,App
3073,2024-09-17,13.55,Beauty,App
3073,2024-04-15,40.53,Grocery,App
3073,2024-01-20,23.13,Fashion,App
3074,2025-02-28,32.7,Electronics,Web
3074,2025-01-18,44.32,Grocery,App
3074,2025-01-31,36.25,Beauty,Web
3074,2025-04-07,55.51,Beauty,Retail
3074,2025-05-07,8.04,Fashion,Web
3074,2024-12-27,27.09,Home,App
3074,2025-05-13,9.69,Grocery,App
3074,2025-04-06,15.52,Fashion,App
3074,2025-05-14,18.37,Home,App
3074,2025-01-15,41.65,Beauty,Web
3074,2025-01-02,17.02,Electronics,App
3074,2025-03-03,27.92,Electronics,App
3075,2025-02-17,42.56,Grocery,Web
3075,2024-08-15,24.62,Electronics,Retail
3075,2024-11-02,20.49,Grocery,Web
3075,2024-09-04,17.49,Beauty,Web
3075,2025-03-08,16.76,Home,App
3075,2025-06-02,13.34,Fashion,Web
3076,2024-11-18,18.32,Home,App
3076,2025-04-25,58.42,Fashion,Web
3076,2024-12-06,31.22,Electronics,App
3076,2025-03-18,61.08,Home,Web
3076,2025-02-16,30.87,Home,App
3076,2025-02-25,41.35,Electronics,App
3076,2025-03-21,26.06,Home,App
3076,2025-06-27,10.19,Electronics,App
3076,2025-05-26,41.57,Fashion,App
3076,2024-12-04,20.93,Fashion,Web
3076,2024-11-28,15.24,Grocery,App
3076,2025-03-12,17.31,Electronics,App
3076,2025-06-24,36.87,Electronics,App
3076,2025-03-27,35.56,Electronics,App
3076,2025-05-04,16.92,Beauty,App
3077,2023-04-10,17.51,Home,Web
3077,2024-05-09,10.29,Grocery,App
3077,2023-08-19,32.75,Grocery,App
3077,2024-11-14,19.16,Electronics,Web
3077,2025-03-10,38.91,Home,Retail
3077,2023-12-26,14.45,Fashion,Retail
3078,2025-05-05,46.61,Fashion,App
3078,2025-03-15,15.88,Home,Web
3078,2025-03-14,30.24,Fashion,Web
3078,2025-03-22,15.28,Beauty,Web
3079,2023-10-23,9.81,Grocery,Web
3079,2024-04-15,11.1,Home,Retail
3079,2025-05-05,22.54,Fashion,App
3079,2024-10-10,12.45,Beauty,Web
3079,2025-04-12,25.92,Beauty,App
3079,2024-10-19,30.3,Beauty,Web
3079,2024-06-29,17.54,Grocery,App
3079,2024-05-17,7.44,Electronics,App
3079,2025-04-10,8.63,Grocery,Web
3080,2024-10-22,17.34,Grocery,App
3080,2024-10-23,14.95,Electronics,App
3080,2025-02-26,90.17,Electronics,Web
3080,2024-03-26,14.52,Home,Retail
3080,2024-08-01,57.09,Beauty,Web
3080,2025-01-10,9.26,Beauty,App
3080,2024-07-07,12.17,Electronics,App
3080,2025-04-18,52.87,Home,App
3081,2024-10-05,21.11,Beauty,App
3081,2024-02-18,24.12,Electronics,App
3081,2024-03-30,16.48,Fashion,App
3081,2024-03-12,67.56,Electronics,Web
3081,2025-03-14,28.68,Beauty,Web
3081,2025-06-19,10.33,Beauty,Web
3081,2025-05-09,20.73,Grocery,Web
3081,2024-07-23,28.39,Beauty,Web
3082,2025-06-14,50.03,Home,App
3082,2025-04-15,44.88,Electronics,Retail
3082,2025-01-28,47.3,Beauty,App
3082,2025-03-23,34.23,Fashion,App
3082,2025-01-23,7.65,Electronics,Web
3082,2025-04-30,19.41,Electronics,Web
3082,2025-06-15,21.96,Beauty,Web
3082,2025-03-13,12.78,Grocery,Web
3082,2025-04-15,24.31,Electronics,App
3083,2024-05-20,25.5,Fashion,Web
3083,2024-03-09,26.97,Fashion,App
3083,2025-06-25,33.9,Home,App
3083,2025-03-09,27.06,Grocery,App
3083,2025-01-22,47.8,Beauty,Web
3083,2025-02-14,54.03,Home,App
3083,2024-03-01,18.46,Home,App
3083,2025-01-07,16.76,Grocery,Retail
3083,2024-08-11,15.32,Fashion,App
3084,2025-01-02,41.61,Fashion,Web
3084,2023-10-05,44.65,Fashion,App
3084,2025-01-26,21.93,Fashion,App
3084,2023-10-15,61.71,Electronics,Web
3084,2024-06-02,23.53,Home,App
3084,2024-05-05,18.5,Electronics,App
3084,2024-10-28,19.21,Fashion,App
3085,2025-01-01,38.36,Home,App
3085,2025-01-25,25.33,Fashion,App
3085,2024-05-24,21.13,Grocery,Retail
3085,2024-02-16,31.99,Fashion,App
3085,2024-02-07,21.14,Beauty,Web
3085,2025-03-16,9.94,Fashion,App
3085,2024-01-18,166.84,Beauty,App
3086,2025-06-20,17.74,Fashion,Retail
3086,2024-05-03,23.18,Beauty,Retail
3086,2023-12-08,44.65,Grocery,Web
3086,2023-12-03,22.17,Grocery,Web
3086,2024-08-13,22.12,Electronics,App
3086,2024-12-25,22.87,Electronics,Web
3086,2024-09-29,41.55,Home,App
3087,2023-08-25,28.02,Home,Web
3087,2023-08-23,21.37,Beauty,Web
3087,2025-06-03,13.74,Electronics,Web
3087,2023-08-02,27.23,Beauty,Web
3087,2025-04-27,34.92,Beauty,App
3087,2025-04-24,27.15,Grocery,App
3087,2024-01-08,52.42,Grocery,App
3087,2024-10-04,22.69,Fashion,App
3087,2024-02-09,20.21,Grocery,Retail
3088,2024-01-08,55.59,Electronics,Web
3088,2025-02-08,26.27,Electronics,Retail
3088,2024-11-14,27.72,Electronics,App
3088,2025-05-01,22.74,Fashion,Web
3088,2023-08-19,108.37,Fashion,App
3088,2025-01-18,23.36,Electronics,App
3088,2024-03-18,21.4,Fashion,Retail
3088,2024-09-14,27.46,Grocery,Web
3088,2024-07-12,24.56,Grocery,Retail
3089,2025-02-07,49.75,Fashion,App
3089,2025-04-12,24.62,Beauty,App
3089,2023-08-12,13.07,Beauty,App
3089,2025-06-10,18.61,Home,App
3089,2024-04-15,15.34,Fashion,App
3089,2024-06-14,36.21,Home,App
3089,2024-02-07,18.97,Fashion,Web
3089,2024-08-16,50.43,Grocery,Retail
3089,2025-05-12,48.75,Fashion,Web
3089,2024-03-14,30.11,Fashion,App
3090,2024-06-17,27.35,Electronics,Retail
3090,2024-03-08,20.38,Electronics,Web
3090,2024-10-22,8.45,Fashion,App
3090,2024-05-25,18.08,Grocery,Web
3090,2024-04-24,27.98,Electronics,App
3090,2025-06-19,36.48,Beauty,Retail
3090,2024-06-02,22.72,Home,App
3090,2024-11-25,15.75,Home,Web
3090,2025-05-14,17.9,Electronics,Web
3090,2025-03-18,53.85,Electronics,Web
3090,2025-06-16,11.3,Fashion,Web
3091,2024-12-06,24.29,Home,Web
3091,2024-09-25,26.12,Grocery,App
3091,2024-07-14,47.92,Fashion,Web
3091,2025-01-10,20.69,Grocery,App
3091,2025-03-23,9.53,Fashion,Retail
3091,2025-01-26,20.82,Beauty,App
